State,District,Name,Cluster,Cluster_Label,PC1,PC2,Anomaly_Flag,Anomaly_Score,Sex_Ratio,Child_Pop_Pct,SC_Pop_Pct,ST_Pop_Pct,Literacy_Rate,Female_Literacy_Rate,Gender_Literacy_Gap,Worker_Participation,Female_Worker_Part,Agri_Worker_Pct,Main_Worker_Pct
09,192,Mau,2,Cluster 2,-0.04,-1.8228,1,0.1106,978.9631195226737,15.4663168278053,21.511508779819103,1.0387730012402718,73.09385634598287,63.629578658774655,18.823354562499997,31.584637673801254,20.282444405956788,24.20362053944976,56.89841506314344
09,193,Ballia,2,Cluster 2,-0.5207,-1.8783,1,0.1319,936.6191205462126,14.564349241644631,15.269521886403188,3.39881732491217,70.94094414510236,59.75003591865783,21.74320187501047,31.467719661927035,18.91813753771846,30.90998084323132,55.86380547787457
09,194,Jaunpur,2,Cluster 2,-0.6446,-1.4636,1,0.113,1023.9922718889962,15.046401987982744,22.036049097904765,0.1053801741086964,71.54755331865894,59.806808322103045,23.998033896769023,31.98286059110801,22.13173983469519,41.06144882163667,62.37391077484998
09,195,Ghazipur,2,Cluster 2,-0.6314,-1.5755,1,0.1437,951.5480506178995,15.42866439722142,20.071469846983703,0.7930904562866616,71.77524056009243,60.29019453010789,22.50774261516694,33.273834975753175,22.42825572047929,41.04791458091552,63.66260391398985
09,196,Chandauli,2,Cluster 2,-0.6574,-2.1458,1,0.1202,918.4069240253266,15.854361732853464,22.879765828398423,2.136723686932725,71.4846219994535,60.35415923066078,21.36864030105256,33.41651491532993,20.278311730960336,26.6512704909868,52.39915223977577
09,197,Varanasi,1,Cluster 1,1.0137,-1.5629,1,0.145,913.1709591296334,13.52114491760726,13.243923248244894,0.7783039843169721,75.60180394944162,66.6923195725538,17.085509803929455,33.19991264240145,17.064201155110243,20.495319109893604,75.42843988898245
09,198,Sant Ravidas Nagar (Bhadohi),2,Cluster 2,-0.8051,-2.6243,1,0.1016,955.4143915430448,16.384543784647573,22.37359595948076,0.1186785307179702,68.96978698574601,56.03059320596444,25.442466753506302,29.81904216984653,16.528425109646562,21.960527657838373,60.98026382891919
09,199,Mirzapur,2,Cluster 2,-0.9953,-2.0731,1,0.1265,902.7403753099516,16.44477106252778,26.47725042751815,0.8062571837066524,68.47766121583685,56.85956391026056,22.10694743852431,35.32265105307633,22.70129690343624,33.27951600687531,60.89494736937583
09,200,Sonbhadra,2,Cluster 2,-2.0266,-1.1942,1,0.113,917.507082969576,17.346671971196617,22.63879962997145,20.671452555328447,64.02917373350647,52.136365427388576,22.78678081007524,39.21481145026815,29.935313027720586,34.078222998662376,54.380687815837646
09,201,Etah,2,Cluster 2,-0.5539,-2.2127,1,0.1339,873.1203930166498,16.01748117758442,15.836244984446148,0.0078896352734322,70.80690325736637,58.79531262379268,22.486469379302605,30.76867589378297,12.783793815081104,53.86384949009495,76.09673543547063
09,202,Kanshiram Nagar,2,Cluster 2,-1.6107,-2.3023,1,0.1206,880.1162052698043,17.314380891461724,17.699981694402315,0.010440454953265,61.01636418734637,49.00061420304003,22.55835913478151,32.90587790653566,14.50470891556663,53.775554450942856,74.93300053938003
10,203,Pashchim Champaran,2,Cluster 2,-2.878,-1.6464,1,0.0961,909.1858270543544,19.72103474372065,14.07720679982577,6.354341325962976,55.69721029777991,44.68979528782822,20.900830861723502,37.58402070422628,25.59671322118412,41.91401044121257,53.92647606709369
10,204,Purba Champaran,2,Cluster 2,-2.5296,-2.0228,1,0.1043,901.8923925736487,19.96907069518966,12.74129691681582,0.2443634714948177,55.79308289925642,45.12139928374941,20.21558491676545,34.07359456685932,19.716007446978328,51.24748279031435,65.19502583826895
10,205,Sheohar,2,Cluster 2,-2.2715,-2.2548,1,0.0917,892.9827243540743,19.611243344721338,14.728470725916806,0.0484574382167662,53.77671794794028,45.255105955905215,16.058723546318433,32.97117239571746,16.047588129455733,52.04185384430517,63.68846246279556
10,206,Sitamarhi,2,Cluster 2,-2.4333,-2.2798,1,0.097,898.5554986213796,19.37235765898444,11.850598234476603,0.0873064230538028,52.051209503732686,42.4100257563526,18.23187458323843,32.55612409721537,15.345962098891455,50.84349931768204,67.61676788538853
10,207,Madhubani,2,Cluster 2,-2.4551,-1.4783,1,0.121,926.481756638116,18.061300371553195,13.084653647485537,0.088916046538525,58.618346977073074,46.15851065817463,23.97741356214916,36.47871062372936,24.604947207360663,52.184994178154575,65.61586327643441
10,208,Supaul,2,Cluster 2,-3.1227,-1.4089,1,0.0919,929.4631704958872,19.620551295693826,15.892190306656213,0.4561531325087166,57.66992480405688,44.76618577669322,24.85126179567358,39.37425193219074,30.35631634775045,44.920369792248216,53.85196460677102
10,209,Araria,2,Cluster 2,-2.8796,-1.3153,1,0.088,921.3459957507964,20.553861562707517,13.609980761631672,1.3817196021154026,53.53346916281316,43.92796985919591,18.3692721353624,38.05323646689802,26.812961528990478,54.72556601454538,65.09155588456042
10,210,Kishanganj,2,Cluster 2,-2.1456,-1.8185,1,0.0591,949.7791157710186,20.52200662565073,6.691788925698059,3.799337434926645,55.45651047714322,46.76484471745074,16.898817642464053,31.29815428300994,13.100324253427736,58.71652578894047,72.65964042157471
10,211,Purnia,2,Cluster 2,-2.7163,-1.6044,1,0.0897,921.0760458287482,20.10985049097613,11.976619630039524,4.272780376515605,51.08398460340423,42.344945826042384,16.717115248538725,35.02148336452125,21.724530729615545,55.56608047804723,67.90630428279796
10,212,Katihar,2,Cluster 2,-2.4217,-1.7969,1,0.0739,918.8774266915768,20.199483625846582,8.567161039508257,5.8602833122057785,52.23779194245556,44.39467264613965,14.969256331095458,33.004116861156305,17.206866045740547,53.17680348393691,65.86665298559738
10,213,Madhepura,2,Cluster 2,-3.2141,-1.5304,1,0.0811,910.8823464835872,20.2109941141854,17.29851001267883,0.626048451314392,52.25296239761681,41.74286549753819,20.032004787000496,38.84307924718323,29.50106004697114,48.18017197696342,57.03932629066318
10,214,Saharsa,2,Cluster 2,-3.0276,-2.3712,1,0.0835,906.0474902073258,20.386539209254043,16.69150890137694,0.3161531698709028,53.1988881707554,41.67758773490764,21.883177794911845,34.19326223876851,21.38093851931461,42.25463072666788,55.90508048955375
10,215,Darbhanga,2,Cluster 2,-2.1534,-2.6518,1,0.1063,911.3992627972827,18.425477823479287,15.636977333941182,0.0704020561870378,56.559429098574896,45.23773988044272,21.59050053512085,31.07747908827813,14.685613783905282,39.30338988591416,59.76815076329639
10,216,Muzaffarpur,2,Cluster 2,-1.1027,-2.2651,1,0.1254,899.5322249640652,17.607250229220117,15.66268046528039,0.1245349466430552,63.43289109688307,54.67115682812456,16.61380816493925,32.23424317369782,15.494520719662733,36.52301067598182,58.82089912935372
10,217,Gopalganj,2,Cluster 2,-1.3679,-2.1223,1,0.0733,1021.0465532719186,17.54597558481381,12.492681533107572,2.3734080870815597,65.46791877989966,54.80801615139138,21.70173856406236,28.42301285083754,14.572224119362213,33.99404834654168,49.8641171874249
10,218,Siwan,2,Cluster 2,-0.8246,-2.2888,1,0.079,988.2298861553708,16.55679208662817,11.610544356582146,2.612248623615208,69.45458981247522,58.65882790258071,21.57011705543933,27.996579455595377,12.203888668059305,29.728254341409844,49.5598531127737
10,219,Saran,2,Cluster 2,-1.1945,-2.8217,1,0.071,953.6390021657872,17.23597635747402,11.996016055216502,0.9308523425160088,65.96266265531749,54.42475417338636,22.60958144683144,26.32255377338581,9.46434005290712,32.30301731057813,52.442197934881776
10,220,Vaishali,2,Cluster 2,-0.7808,-2.5246,1,0.1233,894.7978758874187,17.22144158790462,21.116639928629898,0.0650639867399938,66.5971225607716,56.72686451892767,18.683464935418883,30.338701827542668,12.220400536569228,46.42144436145251,67.5258218087715
10,221,Samastipur,2,Cluster 2,-1.5715,-2.3495,1,0.1211,911.0135726274808,18.710985586049823,18.84584211531629,0.0442091005982307,61.85812824661501,51.51149221721916,19.743486666420253,31.52362300619068,15.053631120472266,49.55739169271997,67.54749143963079
10,222,Begusarai,2,Cluster 2,-1.047,-2.2755,1,0.1183,894.888560019392,18.379312051239157,14.55189475587107,0.0537612508967221,63.87397219142647,55.20832146959129,16.37426909124253,31.58286655528404,15.884241072478703,36.28475072000955,63.08061762003534
10,223,Khagaria,2,Cluster 2,-2.1423,-2.2128,1,0.0864,886.0742306395439,20.45010876568644,14.82770867353856,0.0404946709013093,57.92040156681041,49.55775507204951,15.689373096727444,33.64387246638342,20.762227046354237,39.43474113105268,54.61488396144828
10,224,Bhagalpur,2,Cluster 2,-1.1553,-2.2059,1,0.0959,880.1977887715445,17.98630967625551,10.486949949403607,2.211493577846352,63.14024654569509,54.88641723203226,15.418053101454532,32.376687341948,17.12056018445921,28.3939043931642,54.30745235519476
10,225,Banka,2,Cluster 2,-2.5143,-1.5226,1,0.0981,906.7441947635735,18.44352388951441,12.181172942499938,4.444350521412075,58.170054372421255,47.65760260719014,19.961089760089397,37.895322452786885,26.1737267510177,37.64810395808477,48.51597758987394
10,226,Munger,2,Cluster 2,-0.2827,-2.3114,1,0.1087,876.1153350771767,16.805518491846186,13.44134409054187,1.564888705296597,70.46431819879516,62.079757793651545,15.65533893607951,31.193808877987085,15.531747671920892,24.63589104153678,54.70470493931908
10,227,Lakhisarai,2,Cluster 2,-1.5967,-2.1434,1,0.1231,901.6272596870872,18.804250523522548,15.30694007065556,0.832540722860751,62.41801997790078,52.57191020881731,18.683182659416023,32.627843406812985,18.139061502380063,42.87149086277008,61.81287051099898
10,228,Sheikhpura,2,Cluster 2,-1.7052,-1.6835,1,0.1261,929.8120051070076,19.1166071074988,20.604486266818785,0.0969604395120862,63.85840157763335,53.397372225048656,20.163198940312935,35.304128911811574,23.837651133891494,47.866728984442815,65.87968217934166
10,229,Nalanda,2,Cluster 2,-1.5935,-1.5274,1,0.1378,922.2028509211387,18.02444561592381,21.11693105457816,0.0501102808434512,64.43200682331117,53.103650187692594,21.754539327123425,36.32891109525714,24.77305042108717,50.3761167760326,70.87572458916034
10,230,Patna,2,Cluster 2,0.0809,-1.9386,1,0.1473,896.5217611625357,16.16096011537279,15.773289725981057,0.1553319237162507,70.67907029195412,61.95854029357374,16.51762563865352,32.23254742470838,16.140673410018213,33.01916269104505,72.86663485460862
10,231,Bhojpur,2,Cluster 2,-0.9063,-2.4083,1,0.1285,907.470042925656,16.82985712908668,15.591588791554924,0.5122769440189825,70.47139545746997,58.02844359694455,23.707318139253797,30.14553913693961,14.037458388770032,40.3602219107032,62.250864141093
10,232,Buxar,2,Cluster 2,-0.9698,-2.0665,1,0.1339,921.6173391878392,17.295786566898272,14.75293491612516,1.5720085890836122,70.13814239401938,58.62971500605142,22.08602482431529,31.54812137237803,16.635649915992058,40.75887665746524,61.0316873544087
10,233,Kaimur (Bhabua),2,Cluster 2,-1.2106,-2.3477,1,0.1163,920.156409753886,18.40161978966837,22.69377957481136,3.565025233893103,69.34473058986379,58.39669379787512,20.968612356972397,31.42941642318173,17.347679816469032,41.25885480756627,55.68595536061882
10,234,Rohtas,2,Cluster 2,-0.4552,-2.2057,1,0.1313,917.609193376809,17.12243379715249,18.56625757875725,1.069286378879415,73.36945621635901,62.97152988474757,19.910852994590982,31.246777782357483,15.31659761701022,36.927316978761546,58.6497260722754
10,235,Aurangabad,2,Cluster 2,-0.9929,-2.1417,1,0.1264,926.218108356513,17.9283823732625,24.09631534211812,0.0406681225303367,70.32267317894025,59.711912310010185,20.3978782892735,32.98212295473398,19.536200178649064,40.04046456664717,57.329099872279976
10,236,Gaya,2,Cluster 2,-1.6083,-1.6535,1,0.1101,937.4763408610206,17.83157513131294,30.385424480202065,0.0705466890193554,63.67473413814978,53.34251464060523,19.96762814461709,37.89350045930495,27.66743283767528,41.02275035425363,60.51799752653447
10,237,Nawada,2,Cluster 2,-2.0184,-1.6969,1,0.1132,938.68091009795,17.73416440378416,25.465291603166264,0.0921525667982187,59.76186446202041,48.85846558300622,21.12279419300248,36.81781189700903,25.83598733524558,45.85082021587656,62.23788035116965
10,238,Jamui,2,Cluster 2,-2.5545,-1.0402,1,0.1161,921.7052520347924,18.433996722345142,17.192009793200995,4.47584504702043,59.79474779440237,47.27555619716728,23.96447371808616,41.32975082438416,32.60329653540454,39.951702308090894,61.21079592232236
10,239,Jehanabad,2,Cluster 2,-1.2808,-2.0462,1,0.1337,921.7001205638152,17.66486302033301,19.81439830518265,0.1141904519009377,66.79571475443808,55.01127367809936,22.646619421272177,32.46901084409404,18.33413311445887,49.037435204090016,68.88482612527301
10,240,Arwal,2,Cluster 2,-1.5878,-1.8557,1,0.1225,928.0571779134352,18.24103258504401,20.16343175290329,0.0841843322969623,67.42576814740612,54.85249532523646,24.20976209864294,33.72424351816313,20.26495052557315,54.89054553762577,68.23535882616753
11,241,North  District,0,Cluster 0,0.5837,1.9552,1,0.0361,767.4484431864132,10.700313436592008,2.246676885767233,65.69585211283717,78.012912482066,70.96909188736772,12.326133398442636,53.44208286622892,39.11691869961537,24.585812748833423,73.70178517916005
11,242,West District,0,Cluster 0,0.1975,2.6773,1,0.0987,942.4670406332756,11.5117088723568,4.350056803606113,42.376956059662106,77.38985662102726,70.8601911535897,12.665402496999944,51.56154945578481,44.67876187742647,49.343264911582416,72.8165690566896
11,243,South District,3,Cluster 3,1.0136,2.1589,1,0.0922,915.351506456241,10.721144024514812,4.121893088185223,28.186584950629896,81.41580095495247,75.81561304980879,10.701797710026211,50.9043241402792,41.96779709318894,35.292229074418415,68.08823726138081
11,244,East District,1,Cluster 1,2.0325,1.5519,1,0.0706,872.6755243277511,9.868010423756008,5.397008988550089,27.65892172661972,83.85361445076076,78.50460977339502,9.96828585563783,49.25471555065008,35.81282018297251,19.65377511132748,79.51001589369837
12,245,Tawang,0,Cluster 0,-1.7035,1.6062,-1,-0.0367,714.418030256252,11.58132741060888,0.0,69.65404085879504,59.00337187987961,46.52963458110517,21.00857481783526,57.14828821257778,43.24882358590224,22.59724799551836,85.53622072056301
12,246,West Kameng,0,Cluster 0,-0.6048,1.4619,1,0.058,818.8061965117539,13.869465257841258,0.0,55.24914529405458,67.06682894445673,59.053324596711285,14.393452201202017,50.61884284131655,37.52116850127011,28.588238062739745,81.78288188642836
12,247,East Kameng,0,Cluster 0,-2.3381,2.2205,1,0.013,1029.4003868471953,18.58685982971153,0.0,92.0066082094294,60.01654595404595,51.68711656441718,16.959590783663174,40.29736942432329,38.29637980709006,62.15389467045096,85.53453169347209
12,248,Papum Pare,0,Cluster 0,1.0823,1.1429,1,0.0715,979.9174721356328,14.25472750647041,0.0,66.38387522441144,79.95085962629538,73.72114743162108,12.336953623929404,37.24918305743234,28.045222048036983,18.1825092744633,77.77929818159703
12,249,Upper Subansiri,0,Cluster 0,-1.2781,2.2938,1,0.0655,998.371569519613,14.949429584891188,0.0,93.85845077173808,63.796091471404615,57.58854474357893,12.436295769038914,39.98897517016585,37.11201727032861,54.12046748576566,77.06622715013485
12,250,West Siang,0,Cluster 0,-0.6772,2.2961,1,0.0775,930.1677898500894,13.231024101751071,0.0,82.63979193758128,66.46136790564469,59.62776617063915,13.179234007532813,43.800879990024406,37.00328983846524,53.88697968562539,87.43925005592045
12,251,East Siang,0,Cluster 0,0.1375,2.0501,1,0.0944,979.6871258679862,13.0576329953434,0.0,70.53339246477312,72.54431421648756,66.49320206282232,11.971900347783432,40.54064950511017,33.873070186158294,48.92098851374869,83.48167669434638
12,252,Upper Siang,0,Cluster 0,-1.7295,2.6233,1,0.0469,888.8710626236697,14.122310305775764,0.0,80.60022650056625,59.98615323750494,52.63454494223725,13.81934697645388,49.95469988674972,46.182540160038506,49.88097936975742,82.3169349353888
12,253,Changlang,0,Cluster 0,-2.0746,0.6708,1,0.0947,926.3138743047252,17.452403761823163,0.0,36.348548837585845,59.80368920454081,49.837562410231854,19.09140601147997,42.4797269035122,33.16170487387413,53.81793348791412,80.62287583775371
12,254,Tirap,0,Cluster 0,-3.3157,2.0832,1,0.006,943.8754253176864,17.90131725831659,0.0,87.85175262335343,52.185358424888506,41.88870681721251,19.977864171158352,44.80375083724046,41.61041731805558,66.7523769658554,88.22579680679304
12,255,Lower Subansiri,0,Cluster 0,0.3699,1.7174,1,0.064,984.3223478240088,12.429242442490668,0.0,87.81283873298807,74.34603218264337,68.07974525820296,12.45038180833619,36.374804287606885,31.23072814237502,34.3619627839216,75.05794318257068
12,256,Kurung Kumey,0,Cluster 0,-3.3661,2.162,-1,-0.003,1031.7754534622004,18.449976106694468,0.0,98.57509014292542,48.750799062433416,42.64176535030519,12.482044173504336,41.318041617794,41.95004063475769,51.15129849647776,64.06266428346126
12,257,Dibang Valley,0,Cluster 0,-0.5386,1.1949,1,0.0429,813.3212505663797,13.543228385807096,0.0,71.22688655672164,64.10404624277457,59.15584415584415,8.917072510822521,44.41529235382309,36.96378830083565,24.13502109704641,71.0267229254571
12,258,Lower Dibang Valley,0,Cluster 0,-0.2661,1.2758,1,0.1009,927.7795601183474,14.809541420118345,0.0,48.02884615384615,69.13025547524472,62.18707636692273,13.361146347249608,41.28328402366864,31.597955968801628,50.913732867508735,88.81573053838574
12,259,Lohit,0,Cluster 0,-0.7744,0.7638,1,0.1124,911.887799950145,16.401328520648338,0.0,32.53365905878155,68.18140775702852,60.04189533092118,15.478694098069496,41.82163786832823,31.70275519746781,49.3969972926409,83.27836573960128
12,260,Anjaw,0,Cluster 0,-2.9612,1.8045,1,0.0045,839.489006691579,16.4028912930505,0.0,77.72003590494639,56.4566261655835,43.70902672718104,23.104452736098693,49.61024235838806,44.27536231884058,52.63308256356537,88.22016950766593
13,261,Mon,0,Cluster 0,-2.6615,4.0992,-1,-0.032,899.4633898279357,16.120035163430032,0.0,95.21497642451853,56.98701397688622,52.580996131528046,8.358508992552416,59.00023975065931,57.57381420506805,59.8351551600363,71.0993268045566
13,262,Mokokchung,0,Cluster 0,2.3125,4.3238,-1,-0.0271,925.1968503937009,10.551736186042689,0.0,91.68079662114252,91.61793596268512,91.00541135906522,1.1774990408994483,51.41607834674394,45.95637763284508,47.06746479858494,80.99173553719008
13,263,Zunheboto,0,Cluster 0,0.3588,4.6916,-1,-0.0164,976.4522515691478,14.274956130068132,0.0,97.01897596567134,85.26238148909368,82.62135434968124,5.232703875963665,56.45616203812244,55.05895887259131,40.89925251050764,62.14229985150882
13,264,Wokha,0,Cluster 0,1.3362,3.9463,1,0.0264,968.4397372936512,12.106310454903422,0.0,94.1554498836741,87.69057145788449,84.47873552043113,6.328061681989126,47.13874343976001,44.37547349641975,56.416109779115445,80.99780645819517
13,265,Dimapur,1,Cluster 1,2.1607,1.3504,1,0.0548,919.0603564444716,13.436251851187004,0.0,59.12948673612962,84.78986804426783,81.77011406066185,5.773689326994486,39.95396121020773,28.50063665477877,16.582094482986456,80.84440039643212
13,266,Phek,0,Cluster 0,-0.6873,3.5654,1,0.0481,951.42280548822,16.982217381194236,0.0,96.16198949932075,78.05419191249096,72.20900824953333,11.45314259248984,49.123719541299,48.59868214621901,56.52926741158738,79.28173698568706
13,267,Tuensang,0,Cluster 0,-1.0532,3.4847,1,0.0278,928.678641852982,18.204846487212357,0.0,97.1108262629962,73.07625337363034,69.593869929835,6.713117854429612,49.92675334187878,47.77262499603857,59.52279071662897,74.90066629989607
13,268,Longleng,0,Cluster 0,-1.4563,4.6168,-1,-0.0368,904.9128367670364,18.045321289913637,0.0,96.29783693843596,72.16851162565862,69.63053187170118,4.8457025537718295,60.549877188812296,59.60720540405304,55.98992410363779,68.51609526302015
13,269,Kiphire,0,Cluster 0,-1.5122,2.5857,1,0.0428,956.2252180808882,19.878655207826604,0.0,96.5204583536025,69.53940600070835,63.96098300761728,10.923429145619174,43.18550348629804,41.96107701664179,59.106980819174574,80.82230357645733
13,270,Kohima,0,Cluster 0,1.6148,2.5374,1,0.0464,928.4429284861044,13.540158514560355,0.0,83.86121766646268,85.23405063400402,81.47637706616223,7.214202698021154,42.84706777915429,36.183751608252855,33.90202482037884,86.57348138471586
13,271,Peren,0,Cluster 0,-1.2974,4.8422,-1,-0.0342,915.3357203202316,16.188995893676683,0.0,88.47183860364002,77.94596762067064,72.5753475050582,10.266533348655829,64.47242672155767,64.03911658059553,43.867079328880926,59.54552858771787
14,272,Senapati,0,Cluster 0,-1.4564,3.289,1,0.0424,937.3370046457468,13.218254067636725,0.2087037825473549,87.49071268167664,63.60479350092469,57.6693587121756,11.540404684439004,48.75779508627814,47.224846328049175,66.2762924724555,79.49807809196052
14,273,Tamenglong,0,Cluster 0,-1.0953,3.6542,1,0.0512,943.471832640146,13.726884273840923,0.0156415524951831,95.71634755529644,70.05373154008439,63.68532475230756,12.40417909205592,50.24848739077575,48.971880492091394,61.44039617969579,79.20622568093385
14,274,Churachandpur,0,Cluster 0,0.6839,3.0587,1,0.0671,974.8091053162368,13.658929828593106,0.1615944963030243,92.93945130825882,82.77847721569258,78.49536740532001,8.477114261667197,44.741248180694015,38.471656702851696,46.07639313521666,73.19636378459909
14,275,Bishnupur,3,Cluster 3,0.1196,0.946,1,0.1418,998.6109006415114,13.18581796890467,9.314698040008592,1.3845888146116874,75.85445617576275,66.68212470774641,18.4265603492767,46.30895665103897,39.73292192518779,28.459026533378207,69.51526783521471
14,276,Thoubal,3,Cluster 3,-0.5067,0.8886,1,0.1411,1002.2670682254736,14.34405260465028,9.615366394421178,0.4282655246252677,74.47319226131877,64.09225479372299,20.90699333076532,46.265704648386425,40.66855003951297,36.47417813935152,68.3128625479344
14,277,Imphal West,1,Cluster 1,2.2109,1.0599,1,0.1006,1030.911101178574,11.94516517629616,3.1911689755826345,4.664357750698852,86.08010663930527,80.16880718182209,12.074158779836068,41.19503776120095,32.268823829191675,16.470075496632877,77.79714790498016
14,278,Imphal East,1,Cluster 1,1.4181,0.9849,1,0.1136,1017.3600360911836,13.14060331540649,3.47260437654704,6.063628969137034,81.94922976346432,75.32324046701902,13.445114864542164,42.71923843433535,33.59983305726918,19.139534406306456,74.5930160945968
14,279,Ukhrul,0,Cluster 0,0.3541,3.6218,1,0.0537,942.5874701746236,13.268079000858704,0.1347840737399319,94.3521125229622,81.35413729360529,76.94816915936049,8.572099051550822,47.78801943499386,46.36648745519713,54.16984157672668,77.02123304029386
14,280,Chandel,0,Cluster 0,-0.8518,3.4646,1,0.0464,933.2788050255434,11.92035066790584,0.3745266399411854,88.97088402158383,71.10673648568842,63.964081419794326,13.820298627132573,52.87622588117795,48.30682585520739,45.91673443689498,70.50683386237834
15,281,Mamit,0,Cluster 0,0.271,3.1636,-1,-0.0161,926.5637547961096,17.941503404196194,0.0590523829373349,95.03959983326384,84.93276326743711,80.3507632348165,8.776263792210528,45.55022926219258,36.89088983050847,73.46399247566029,91.9825109941788
15,282,Kolasib,0,Cluster 0,1.9752,3.0657,1,0.0022,956.1722354256956,16.058602822940863,0.1000536001429337,87.67673158239533,93.50389510876504,92.38469372908482,2.184376836994716,43.68054314811506,33.96690791237177,51.32253490401396,80.9800392670157
15,283,Aizawl,1,Cluster 1,3.4062,3.469,-1,-0.0468,1008.8774025191952,13.079146359437336,0.1566290040943371,93.31341538661384,97.88562790269924,97.6680446748738,0.4380773017492601,43.62529945617011,34.815632787668065,25.438626629102817,86.7003367003367
15,284,Champhai,0,Cluster 0,1.7811,4.2786,-1,-0.0479,983.7350918154856,16.418147838880273,0.0135194242315797,98.1876018927194,95.91056137012367,94.58858697735025,2.6257608323031576,47.9875939401169,42.03698061163943,65.56958668920487,88.016638493918
15,285,Serchhip,0,Cluster 0,2.3856,4.7297,-1,-0.0681,976.713037654866,14.320033263008764,0.0492785314997613,96.84617398401528,97.91149933498689,97.53247695768924,0.7509988257865388,49.88989328118022,44.05659789316213,67.15436614501343,92.10112047411798
15,286,Lunglei,0,Cluster 0,0.9908,3.575,1,0.0298,947.4731876802064,15.559258616844662,0.1102658770473523,95.10927472309636,88.8570988401523,85.485819565677,6.556181775398429,48.499640706692766,40.8240701834804,52.862361416236645,79.20732641904664
15,287,Lawngtlai,0,Cluster 0,-1.8273,1.4272,1,0.0437,945.477648146009,19.07052097647039,0.1238400597146589,95.30086348753966,65.88443680498057,57.12401340685479,17.000381500194784,38.6499737051928,29.756523256828693,58.96282315761752,83.57547294035027
15,288,Saiha,0,Cluster 0,1.6513,1.8098,1,0.0007,978.526963698678,17.062608265280872,0.1467105030579418,96.58500371195248,90.00873809168603,87.34350883210426,5.299623769497629,34.3991939760314,25.91136526090064,37.28482606238117,75.50485586557731
16,289,West Tripura,1,Cluster 1,2.7689,0.4494,1,0.0889,962.342568123826,11.059030363224103,19.59125916491428,25.0295090972621,88.69397070407045,84.74712179786736,7.750329077918323,40.45675504812721,23.36871433787343,26.17369782490998,75.08085330674984
16,290,South Tripura,1,Cluster 1,1.4724,0.8165,1,0.1089,957.3516793879484,12.779551621516411,16.000894976147286,39.364681090546696,84.65523288990802,79.09492096605953,10.888726852026297,41.8772352999597,26.51748016720464,37.873488803173,70.45400646049421
16,291,Dhalai,1,Cluster 1,1.1236,0.8506,1,0.0868,944.1874331770704,14.808714274383313,16.30965285672739,55.68252121724876,85.72337447512406,79.78608255676177,11.518919731237077,41.20006345345425,27.315092059275063,37.00098183288306,69.47205626608313
16,292,North Tripura,1,Cluster 1,2.385,-0.1552,1,0.0823,966.6354928300176,14.295616235822044,16.567259459295883,25.855865073269285,87.5003152622225,83.74540651880847,7.382961874578228,35.83371640773719,18.36276375235644,27.842455975260087,74.84105249188674
17,293,West Garo Hills,0,Cluster 0,-0.8488,1.5732,1,0.0734,984.4921782211816,17.490373718892382,1.369520170498266,73.68500414275965,67.58054700938435,62.70260426151884,9.68941846226666,39.74764142510932,32.519145682664224,46.48504260969209,73.67076924280289
17,294,East Garo Hills,0,Cluster 0,-0.6782,2.1144,1,0.0428,971.9084745972968,18.266088318649206,0.1601046814105568,95.99360839464389,73.94649138335784,70.0533798094583,7.66980909080327,39.65594793609653,34.341455320561096,50.13761868124024,66.5773004529122
17,295,South Garo Hills,0,Cluster 0,-0.8553,1.3977,1,0.0467,945.2507858411916,19.60810488007082,0.2241207301136762,94.311267862914,71.71684509504041,66.9043707461501,9.327969938878866,37.28483707336265,29.26811636111272,46.823946183270834,72.3529744295163
17,296,West Khasi Hills,0,Cluster 0,-0.4991,2.7734,-1,-0.0114,979.5111374958057,22.74390355212133,0.0438114958235648,97.81881338649823,77.86678008553673,77.18929150155915,1.343642830616005,42.597552293453575,38.8155745048644,55.715204016039664,73.34353668615508
17,297,Ribhoi,0,Cluster 0,-0.0847,2.3988,-1,-0.0019,953.0524933789076,20.422654921959516,0.2279400401792613,88.88927522794005,75.66778976395537,74.49388684951404,2.292860355507912,41.13467779323134,33.72839623463095,61.208944990748826,85.35027659594451
17,298,East Khasi Hills,0,Cluster 0,1.9679,2.2988,1,0.0039,1010.770567913738,16.836335634599877,0.6831153547187264,80.05090069037996,84.15457432079282,83.81110505789468,0.6939898989217426,39.56620600976848,29.501677613910346,30.76937200492065,88.61334328888019
17,299,Jaintia Hills,0,Cluster 0,-0.8005,2.0647,-1,-0.0317,1013.011692182286,23.0082202042903,0.3333130865247365,95.18505583057473,61.643322277483215,65.06213500152657,-6.921006130264743,39.02066186817303,32.86125961204794,40.38461538461539,71.74536256323776
18,300,Kokrajhar,0,Cluster 0,-0.6584,0.2175,1,0.1223,958.7816429494044,15.434282223139023,3.333175523196963,31.411544036918556,65.22170888994933,58.27059483176284,13.622200737956618,38.452806878718405,24.136358716553403,46.21919438573451,74.19730250255768
18,301,Dhubri,2,Cluster 2,-0.8862,-1.2179,1,0.0809,953.461849900987,18.89241957709036,3.611374174172942,0.3248415550942974,58.339236784912806,53.332727461570414,9.76282779796513,34.36276778138143,15.232234262830955,42.891736424317614,75.39320323848682
